id,pair,mode,ind,p1,p2,cnt,train_sr,winrate,ev,sharpe,dsr,p_val,n_trades,p3,p_adj
13077,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,4.0,0.0005696513015619324
13078,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,4.0,0.00030576229921163594
13079,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,4.0,1.6229339349846805e-06
13080,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,4.0,1.90776369373397e-08
13081,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,4.0,1.010735744290996e-05
13082,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,4.0,2.6315250533388973e-08
13083,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,4.0,1.6741520043508335e-07
13084,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,4.0,1.4337336873282425e-11
13085,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,4.0,5.177933684718143e-10
13086,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,4.0,0.0
13087,USDJPY,HA,Stoch,300,5.0,280,0.29633258386590977,0.499419385274159,5.8312885e-06,0.29633264762393435,1.068394616125787e-132,3.5502660433728295e-07,280,5.0,6.199003855507165e-07
13088,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,5.0,0.0005696513015619324
13089,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,5.0,0.00030576229921163594
13090,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,5.0,1.6229339349846805e-06
13091,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,5.0,1.90776369373397e-08
13092,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,5.0,1.010735744290996e-05
13093,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,5.0,2.6315250533388973e-08
13094,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,5.0,1.6741520043508335e-07
13095,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,5.0,1.4337336873282425e-11
13096,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,5.0,5.177933684718143e-10
13097,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,5.0,0.0
13098,USDJPY,HA,Stoch,300,5.0,280,0.29633258386590977,0.499419385274159,5.8312885e-06,0.29633264762393435,1.068394616125787e-132,3.5502660433728295e-07,280,6.0,6.199003855507165e-07
13099,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,6.0,0.0005696513015619324
13100,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,6.0,0.00030576229921163594
13101,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,6.0,1.6229339349846805e-06
13102,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,6.0,1.90776369373397e-08
13103,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,6.0,1.010735744290996e-05
13104,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,6.0,2.6315250533388973e-08
13105,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,6.0,1.6741520043508335e-07
13106,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,6.0,1.4337336873282425e-11
13107,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,6.0,5.177933684718143e-10
13108,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,6.0,0.0
13109,USDJPY,HA,Stoch,300,5.0,280,0.29633258386590977,0.499419385274159,5.8312885e-06,0.29633264762393435,1.068394616125787e-132,3.5502660433728295e-07,280,7.0,6.199003855507165e-07
13110,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,7.0,0.0005696513015619324
13111,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,7.0,0.00030576229921163594
13112,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,7.0,1.6229339349846805e-06
13113,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,7.0,1.90776369373397e-08
13114,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,7.0,1.010735744290996e-05
13115,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,7.0,2.6315250533388973e-08
13116,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,7.0,1.6741520043508335e-07
13117,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,7.0,1.4337336873282425e-11
13118,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,7.0,5.177933684718143e-10
13119,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,7.0,0.0
13120,USDJPY,HA,Stoch,300,5.0,280,0.29633258386590977,0.499419385274159,5.8312885e-06,0.29633264762393435,1.068394616125787e-132,3.5502660433728295e-07,280,8.0,6.199003855507165e-07
13121,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,8.0,0.0005696513015619324
13122,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,8.0,0.00030576229921163594
13123,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,8.0,1.6229339349846805e-06
13124,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,8.0,1.90776369373397e-08
13125,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,8.0,1.010735744290996e-05
13126,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,8.0,2.6315250533388973e-08
13127,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,8.0,1.6741520043508335e-07
13128,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,8.0,1.4337336873282425e-11
13129,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,8.0,5.177933684718143e-10
13130,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,8.0,0.0
13131,USDJPY,HA,Stoch,300,5.0,280,0.29633258386590977,0.499419385274159,5.8312885e-06,0.29633264762393435,1.068394616125787e-132,3.5502660433728295e-07,280,9.0,6.199003855507165e-07
13132,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,9.0,0.0005696513015619324
13133,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,9.0,0.00030576229921163594
13134,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,9.0,1.6229339349846805e-06
13135,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,9.0,1.90776369373397e-08
13136,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,9.0,1.010735744290996e-05
13137,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,9.0,2.6315250533388973e-08
13138,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,9.0,1.6741520043508335e-07
13139,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,9.0,1.4337336873282425e-11
13140,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,9.0,5.177933684718143e-10
13141,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,9.0,0.0
13142,USDJPY,HA,Stoch,300,5.0,280,0.29633258386590977,0.499419385274159,5.8312885e-06,0.29633264762393435,1.068394616125787e-132,3.5502660433728295e-07,280,10.0,6.199003855507165e-07
13143,USDJPY,HA,Stoch,300,10.0,347,0.17706493782308558,0.49826939947364224,3.296826e-06,0.17706495578948458,2.013045736951297e-223,0.00048626605041546256,347,10.0,0.0005696513015619324
13144,USDJPY,HA,Stoch,300,15.0,389,0.17630314179138135,0.4985912999867243,3.1659592e-06,0.17630315891270554,3.901102711096229e-247,0.00025330033999582113,389,10.0,0.00030576229921163594
13145,USDJPY,HA,Stoch,300,20.0,424,0.2310498554491875,0.498907917252125,4.0395676e-06,0.23104990367624192,6.433180092931766e-237,9.794988390376957e-07,424,10.0,1.6229339349846805e-06
13146,USDJPY,HA,Stoch,300,25.0,476,0.2580672419065872,0.4995079579599281,4.422211e-06,0.258067256610605,1.9751059020793308e-239,8.991546285308516e-09,476,10.0,1.90776369373397e-08
13147,USDJPY,HA,Stoch,300,30.0,541,0.18698821402014618,0.49946835791396155,3.1420616e-06,0.18698821475900373,0.0,6.830664851853463e-06,541,10.0,1.010735744290996e-05
13148,USDJPY,HA,Stoch,300,35.0,644,0.2195442104269673,0.4996192833008138,3.6082772e-06,0.2195442213740466,0.0,1.2634457480231731e-08,644,10.0,2.6315250533388973e-08
13149,USDJPY,HA,Stoch,300,40.0,797,0.18488771269148943,0.49960404552345183,2.9695454e-06,0.1848876782909369,0.0,8.965552900086493e-08,797,10.0,1.6741520043508335e-07
13150,USDJPY,HA,Stoch,300,45.0,1091,0.20638461097728947,0.4992640660084444,3.2224555e-06,0.20638461127382046,0.0,4.649947094037543e-12,1091,10.0,1.4337336873282425e-11
13151,USDJPY,HA,Stoch,300,50.0,1605,0.15610645372070972,0.49854620976116304,2.3995556e-06,0.15610647008091125,0.0,2.0002544065533812e-10,1605,10.0,5.177933684718143e-10
13152,USDJPY,HA,Stoch,300,55.0,2091,0.24086970024452048,0.4989615784008307,3.703423e-06,0.2408697355740706,0.0,0.0,2091,10.0,0.0
13153,USDJPY,HA,DynRSI,50,20.0,2684,0.15858221604916634,0.497394093278097,3.5928397e-06,0.15858223750252182,0.0,1.1102230246251565e-16,2684,2.25,5.649852641344773e-16
13154,USDJPY,HA,DynRSI,50,20.0,1945,0.16767305878462255,0.4982585720290638,4.43962e-06,0.16767302805100281,0.0,7.083222897108499e-14,1945,2.5,2.6923177041712867e-13
13155,USDJPY,HA,DynRSI,50,30.0,1616,0.2594695714397421,0.4977502194907814,6.5694667e-06,0.2594695335958987,0.0,0.0,1616,2.5,0.0
13156,USDJPY,HA,DynRSI,50,30.0,1155,0.28791074592335075,0.4975515317162054,8.556791e-06,0.28791078325007896,0.0,0.0,1155,2.75,0.0
13157,USDJPY,HA,DynRSI,50,30.0,756,0.26923187777715546,0.49772804725661707,9.86182e-06,0.26923185772417396,0.0,6.672440377997191e-14,756,3.0,2.539449273018111e-13
13158,USDJPY,HA,DynRSI,50,40.0,2377,0.14169605257672804,0.49732160249334456,2.7236706e-06,0.14169605693940868,0.0,2.4521495944895833e-12,2377,1.75,7.813745837135704e-12
13159,USDJPY,HA,DynRSI,50,70.0,1807,0.12511531550132607,0.496738757294885,2.375755e-06,0.12511532302761671,0.0,5.231165189911735e-08,1807,1.5,1.0077997089738607e-07
13160,USDJPY,HA,DynRSI,50,70.0,1586,0.2378479859559187,0.49661615546547433,4.750961e-06,0.23784795216036855,0.0,0.0,1586,1.75,0.0
13161,USDJPY,HA,DynRSI,50,70.0,1365,0.18515800142462696,0.4948840315010114,3.92486e-06,0.1851579611864418,0.0,3.936850845320805e-12,1365,2.0,1.2261546208749166e-11
13162,USDJPY,HA,DynRSI,50,70.0,1124,0.14858491986331898,0.4955319349073464,3.4841594e-06,0.1485848847694597,0.0,3.1551032420029657e-07,1124,2.25,5.539817930743314e-07
13163,USDJPY,HA,DynRSI,50,80.0,2120,0.19021232665987045,0.4974857659766935,3.3128683e-06,0.19021227125006127,0.0,0.0,2120,1.0,0.0
13164,USDJPY,HA,DynRSI,50,80.0,1848,0.24012591861114843,0.4976875270992918,4.3519526e-06,0.24012591892876714,0.0,0.0,1848,1.25,0.0
13165,USDJPY,HA,DynRSI,50,80.0,1646,0.3965136036387324,0.49887335928021054,7.4955824e-06,0.39651357230734674,0.0,0.0,1646,1.5,0.0
13166,USDJPY,HA,DynRSI,50,80.0,1438,0.2544153517409852,0.4976671850699845,5.067755e-06,0.25441533217416124,0.0,0.0,1438,1.75,0.0
13167,USDJPY,HA,DynRSI,50,80.0,1240,0.20559434999656342,0.4971760432674078,4.357848e-06,0.20559431400998945,0.0,2.248201624865942e-13,1240,2.0,8.132859737293776e-13
13168,USDJPY,HA,DynRSI,50,80.0,1031,0.22450155333490637,0.49793324253936394,5.244373e-06,0.22450153234399559,0.0,2.8277380437202737e-13,1031,2.25,1.00859861656058e-12
13169,USDJPY,HA,DynRSI,50,80.0,795,0.116373300891981,0.49690547353802494,3.0671379e-06,0.11637327292044501,0.0,0.0005167751986144831,795,2.5,0.0006035761988396489
13170,USDJPY,HA,DynRSI,50,90.0,2272,0.11277603311596422,0.49677956828807324,1.8970992e-06,0.11277599535066127,0.0,3.818006832911891e-08,2272,0.75,7.467572187901198e-08
13171,USDJPY,HA,DynRSI,50,90.0,1992,0.14100157761376694,0.49730575351990264,2.4476944e-06,0.14100155465505568,0.0,1.555366946348613e-10,1992,1.0,4.0770387480370336e-10
13172,USDJPY,HA,DynRSI,50,90.0,1731,0.2959727790071859,0.4984518773712442,5.3820368e-06,0.2959727713897172,0.0,0.0,1731,1.25,0.0
13173,USDJPY,HA,DynRSI,50,90.0,1517,0.28272454425216215,0.4984114881179311,5.3674576e-06,0.28272452762073674,0.0,0.0,1517,1.5,0.0
13174,USDJPY,HA,DynRSI,50,90.0,1325,0.10486065810844873,0.4968524380268165,2.1104254e-06,0.10486063753779991,0.0,6.754623864690945e-05,1325,1.75,8.795070745672289e-05
13175,USDJPY,HA,DynRSI,50,90.0,729,0.18524482851748106,0.49799208822824265,4.871443e-06,0.1852448022641427,0.0,2.8426806275572147e-07,729,2.5,5.021717614529995e-07
13176,USDJPY,HA,DynRSI,50,100.0,3217,0.13314578851950692,0.49714360047263384,2.0946236e-06,0.13314576880750623,0.0,2.142730437526552e-14,3217,0.25,8.633496028713016e-14
13177,USDJPY,HA,DynRSI,50,100.0,2568,0.1990838183015056,0.49783987178593825,3.2392604e-06,0.19908382248061013,0.0,0.0,2568,0.5,0.0
13178,USDJPY,HA,DynRSI,50,100.0,2168,0.20704486004491274,0.4977688894444097,3.499797e-06,0.20704484609788384,0.0,0.0,2168,0.75,0.0
13179,USDJPY,HA,DynRSI,50,100.0,1846,0.2960104425716417,0.4981807360917612,5.194336e-06,0.2960105063367416,0.0,0.0,1846,1.0,0.0
13180,USDJPY,HA,DynRSI,50,100.0,1604,0.33129615097101245,0.49862210236232074,6.0821117e-06,0.3312961040237727,0.0,0.0,1604,1.25,0.0
13181,USDJPY,HA,DynRSI,50,100.0,1421,0.2186774359820204,0.4983781166787703,4.1846906e-06,0.21867740401130734,0.0,1.1102230246251565e-16,1421,1.5,5.649852641344773e-16
13182,USDJPY,HA,DynRSI,50,100.0,1232,0.14650394045457962,0.4977722234296892,2.9711105e-06,0.14650391289364803,0.0,1.3572186963184407e-07,1232,1.75,2.488402833302178e-07
13183,USDJPY,HA,DynRSI,50,110.0,3160,0.11896897849499607,0.4969607502605071,1.8755057e-06,0.11896899908679463,0.0,1.133459992530561e-11,3160,0.25,3.3533606953364075e-11
13184,USDJPY,HA,DynRSI,50,110.0,2530,0.1400235284255104,0.49695200280275603,2.2939123e-06,0.14002353327257075,0.0,9.403589018575076e-13,2530,0.5,3.1351667723853625e-12
13185,USDJPY,HA,DynRSI,50,110.0,2087,0.2650553570622111,0.49766146010614826,4.5011684e-06,0.2650553921743196,0.0,0.0,2087,0.75,0.0
13186,USDJPY,HA,DynRSI,50,110.0,1765,0.23220509285561963,0.4974775439891719,4.0799473e-06,0.23220507470086338,0.0,0.0,1765,1.0,0.0
13187,USDJPY,HA,DynRSI,50,110.0,1511,0.25053225197810963,0.49860795114357565,4.607662e-06,0.250532199705782,0.0,0.0,1511,1.25,0.0
13188,USDJPY,HA,DynRSI,50,110.0,1326,0.24944161580942006,0.49819761987062366,4.791009e-06,0.24944156195908507,0.0,0.0,1326,1.5,0.0
13189,USDJPY,HA,DynRSI,50,110.0,625,0.21728964605737355,0.4987305158283786,5.972863e-06,0.21728964882424467,0.0,2.782531194345239e-08,625,2.5,5.537679701013584e-08
13190,USDJPY,HA,DynRSI,50,110.0,311,0.1776297300431018,0.497653162055336,7.0358815e-06,0.17762974872018653,1.6637944010230526e-203,0.0008665195870655173,311,3.0,0.0009889014118621084
13191,USDJPY,HA,DynRSI,50,120.0,2419,0.12277413607338236,0.4968996518701722,2.011996e-06,0.12277412668387792,0.0,7.780541766422289e-10,2419,0.5,1.8833273995358623e-09
13192,USDJPY,HA,DynRSI,50,120.0,1975,0.25254735745386775,0.4977547671445472,4.284342e-06,0.25254734365457493,0.0,0.0,1975,0.75,0.0
13193,USDJPY,HA,DynRSI,50,120.0,1677,0.26186453709805085,0.49739013070005095,4.6155783e-06,0.2618644714572806,0.0,0.0,1677,1.0,0.0
13194,USDJPY,HA,DynRSI,50,120.0,1446,0.27181269829582577,0.4977973568281938,5.022183e-06,0.2718126999526858,0.0,0.0,1446,1.25,0.0
13195,USDJPY,HA,DynRSI,50,120.0,1248,0.25770269097173715,0.4978594601826148,4.993043e-06,0.25770263634753926,0.0,0.0,1248,1.5,0.0
13196,USDJPY,HA,DynRSI,50,120.0,1086,0.11172715073896353,0.49740776917875124,2.3037999e-06,0.11172713946109422,0.0,0.00011574493677957154,1086,1.75,0.00014614629675648431
13197,USDJPY,HA,DynRSI,50,120.0,762,0.13755549515862686,0.4975839202179612,3.3650626e-06,0.13755546131760382,0.0,7.319088429913467e-05,762,2.25,9.475725904657767e-05
13198,USDJPY,HA,DynRSI,50,120.0,593,0.1355746743658598,0.4986317246708091,3.7361879e-06,0.1355746300965513,0.0,0.0004809186940374355,593,2.5,0.0005642376762357673
13199,USDJPY,HA,DynRSI,50,130.0,2355,0.1244241207168059,0.497200079830009,2.0389182e-06,0.12442410716019507,0.0,7.797180678892346e-10,2355,0.5,1.8867362459021097e-09
13200,USDJPY,HA,DynRSI,50,130.0,1946,0.34377162695064173,0.49798474528711,5.850056e-06,0.3437716324068303,0.0,0.0,1946,0.75,0.0
13201,USDJPY,HA,DynRSI,50,130.0,1621,0.30024483437098887,0.49747478260869565,5.3176045e-06,0.3002448055817954,0.0,0.0,1621,1.0,0.0
13202,USDJPY,HA,DynRSI,50,130.0,1379,0.33410814516955956,0.49808282208588955,6.2090826e-06,0.33410808185629864,0.0,0.0,1379,1.25,0.0
13203,USDJPY,HA,DynRSI,50,130.0,1202,0.2995148497579517,0.49829969377569494,5.8376627e-06,0.2995148407764505,0.0,0.0,1202,1.5,0.0
13204,USDJPY,HA,DynRSI,50,130.0,1053,0.16639493524933177,0.49759220332505255,3.4735165e-06,0.16639494684384723,0.0,3.341165133452506e-08,1053,1.75,6.577495815713874e-08
13205,USDJPY,HA,DynRSI,50,130.0,887,0.17494548871613644,0.49856135649805616,3.9514007e-06,0.17494547941998423,0.0,9.425675961960422e-08,887,2.0,1.753418022006322e-07
13206,USDJPY,HA,DynRSI,50,130.0,720,0.1150573361686682,0.49786324786324787,2.839485e-06,0.11505733001740273,0.0,0.0010098769641001537,720,2.25,0.001146655408476432
13207,USDJPY,HA,DynRSI,50,130.0,561,0.24075067006119738,0.49881591674727327,6.792149e-06,0.2407506640713681,0.0,5.9105960126260015e-09,561,2.5,1.2816998962161819e-08
13208,USDJPY,HA,DynRSI,50,130.0,413,0.14126793739401725,0.49883104037406706,4.6872683e-06,0.14126791738931738,8.877807928263029e-299,0.0020465033877110628,413,2.75,0.0022511384779657566
13209,USDJPY,HA,DynRSI,50,140.0,2315,0.17170252579505374,0.49645131724283803,2.817462e-06,0.17170251924145388,0.0,1.1102230246251565e-16,2315,0.5,5.649852641344773e-16
13210,USDJPY,HA,DynRSI,50,140.0,1889,0.2624283699865851,0.4974412251337104,4.4846815e-06,0.26242841335990663,0.0,0.0,1889,0.75,0.0
13211,USDJPY,HA,DynRSI,50,140.0,1579,0.27648660435389094,0.4978216712194439,4.9309856e-06,0.2764865642524242,0.0,0.0,1579,1.0,0.0
13212,USDJPY,HA,DynRSI,50,140.0,1337,0.2570407535063951,0.4979987327883293,4.8176903e-06,0.2570406813603438,0.0,0.0,1337,1.25,0.0
13213,USDJPY,HA,DynRSI,50,140.0,1155,0.19601517830561674,0.4981801325412904,3.8758567e-06,0.1960151782017934,0.0,1.3540057963723484e-11,1155,1.5,3.982703242049209e-11
13214,USDJPY,HA,DynRSI,50,140.0,1004,0.14241135499919433,0.4985103888365656,2.9858659e-06,0.14241136414417,0.0,3.204293527070412e-06,1004,1.75,4.932740911380656e-06
13215,USDJPY,HA,DynRSI,50,140.0,851,0.14347802778723762,0.49896420377341677,3.2620894e-06,0.14347802824889944,0.0,1.4225243019305722e-05,851,2.0,2.023191355433626e-05
13216,USDJPY,HA,DynRSI,50,150.0,2250,0.17486555110662208,0.4964690096749135,2.875071e-06,0.17486553710179212,0.0,0.0,2250,0.5,0.0
13217,USDJPY,HA,DynRSI,50,150.0,1834,0.21535485135777335,0.497283728115345,3.6913552e-06,0.2153548093332506,0.0,0.0,1834,0.75,0.0
13218,USDJPY,HA,DynRSI,50,150.0,1528,0.23315155935998974,0.4973828619670747,4.167918e-06,0.2331515084561487,0.0,0.0,1528,1.0,0.0
13219,USDJPY,HA,DynRSI,50,150.0,1294,0.25814460045483595,0.4977764647344197,4.8571133e-06,0.2581445553096678,0.0,0.0,1294,1.25,0.0
13220,USDJPY,HA,DynRSI,50,150.0,1105,0.2132816329153838,0.4985569734691749,4.2504334e-06,0.2132816144054941,0.0,6.714628852932947e-13,1105,1.5,2.278806109329864e-12
13221,USDJPY,HA,DynRSI,50,160.0,2184,0.15738276099982548,0.4970080375795201,2.5868983e-06,0.15738270437607235,0.0,9.547918011776346e-14,2184,0.5,3.590318736827667e-13
13222,USDJPY,HA,DynRSI,50,160.0,1780,0.16189497632005476,0.49720850056601834,2.7728393e-06,0.16189496387629437,0.0,4.235167772037585e-12,1780,0.75,1.3121465229504902e-11
13223,USDJPY,HA,DynRSI,50,160.0,1489,0.20910597436159048,0.497255531160277,3.7330722e-06,0.2091059455627746,0.0,3.3306690738754696e-16,1489,1.0,1.6201208414373496e-15
13224,USDJPY,HA,DynRSI,50,160.0,1242,0.2688388008290617,0.4981417283487929,5.043614e-06,0.268838773288017,0.0,0.0,1242,1.25,0.0
13225,USDJPY,HA,DynRSI,50,160.0,1062,0.15037583879280078,0.49842789267747345,2.9976368e-06,0.15037579187374725,0.0,4.779709944502386e-07,1062,1.5,8.21836220716151e-07
13226,USDJPY,HA,DynRSI,50,160.0,354,0.1005232639700374,0.49800315779697224,3.3475983e-06,0.10052326430717216,2.8879776237400677e-267,0.029289890968314247,354,2.75,0.02972479964014733
